job_name,job_area,job_salary,com_name,com_type,com_size,finance_stage,work_year,education,job_benefits
RDMA网卡开发工程师,武汉·洪山区·光谷,25-50K·13薪,中科驭数,计算机服务,100-499人,B轮,3-5年,本科,交通补助，通讯补贴，五险一金，股票期权，带薪年假，年终奖，节日福利，每月绩效奖金，零食下午茶，补充医疗保险
嵌入式开发工程师（数据转发方向）,武汉·江夏区·藏龙岛,17-30K,博为科技,通信/网络设备,100-499人,未融资,3-5年,本科,员工旅游，补充医疗保险，五险一金，带薪年假，定期体检，年终奖，餐补，节日福利
操作系统开发工程师,武汉·洪山区·光谷,18-30K·14薪,小米,互联网,10000人以上,已上市,经验不限,本科,带薪年假，补充医疗保险，餐补，节日福利，股票期权，五险一金，12%公积金，年终奖，定期体检
BIOS研发工程师,武汉·江夏区·藏龙岛,15-30K·13薪,富士康科技工业园,电子/半导体/集成电路,10000人以上,已上市,1年以内,本科,定期体检，加班补助，五险一金，补充医疗保险，带薪年假，节日福利，年终奖
Autosar基础软件开发,武汉,15-30K·13薪,某大型知名汽车生产上市公司,汽车生产,10000人以上,已上市,1-3年,大专,五险一金，补充医疗保险，年终奖，员工旅游，股票期权，免费班车，定期体检，包吃，交通补助，节日福利，带薪年假，通讯补贴
C＋＋开发,武汉·洪山区·珞狮南路,15-20K,兴和云网,数据服务,20-99人,C轮,3-5年,大专,全勤奖，节日福利，员工旅游，年终奖，带薪年假，股票期权，加班补助，五险一金
BIOS工程师,武汉,25-40K,某大型知名电子上市公司,电子/半导体/集成电路,10000人以上,已上市,经验不限,本科,定期体检，带薪年假，加班补助，五险一金，补充医疗保险，年终奖，节日福利
C语言开发工程师(武汉),武汉·江夏区·光谷,13-25K·14薪,华耀科技,通信/网络设备,100-499人,未融资,经验不限,本科,五险一金，零食下午茶，年终奖，员工旅游，补充医疗保险，餐补，定期体检，带薪年假，节日福利，通讯补贴
linux C/C++产品开发工程师,武汉·洪山区·黄家湖大学城,12-18K,尺度科技,互联网,20-99人,A轮,3-5年,本科,意外险，补充医疗保险，五险一金
软件工程师,武汉·江夏区·藏龙岛,15-25K,安心智能科技,计算机服务,100-499人,未融资,3-5年,本科,年终奖，股票期权，交通补助，五险一金，餐补，带薪年假，包吃，通讯补贴
嵌入式软件开发工程师（武汉）,武汉·江夏区·光谷东,15-29K·15薪,卓翼科技,通信/网络设备,10000人以上,已上市,1-3年,大专,五险一金，加班补助，带薪年假，年终奖，员工旅游，免费班车，餐补，住房补贴，节日福利
嵌入式C开发工程师-交换机平台软件开发,武汉·江夏区·光谷,20-30K,神州数码,计算机软件,1000-9999人,已上市,5-10年,本科,通讯补贴，补充医疗保险，定期体检，年终奖，节日福利，股票期权，餐补，交通补助，五险一金，带薪年假
Linux 开发工程师,武汉·江夏区·光谷,6-11K,船海科技,移动互联网,20-99人,不需要融资,1-3年,本科,五险一金，年终奖
bios开发工程师,武汉,20-40K,某大型知名电子公司,电子/半导体/集成电路,10000人以上,未融资,5-10年,本科,
linux系统工程师,武汉·汉阳区·沌口,15-19K,信华信,互联网,10000人以上,未融资,3-5年,本科,
camera开发工程师【武汉】,武汉,16-30K·15薪,某大型移动互联网公司,移动互联网,100-499人,未融资,3-5年,本科,
C/C++后端开发工程师,武汉·洪山区·黄家湖大学城,15-30K,中移上海产业研究院,通信/网络设备,10000人以上,不需要融资,3-5年,本科,餐补，通讯补贴，五险一金，年终奖，带薪年假，补充医疗保险，定期体检，交通补助，补充公积金
软件开发（汽车）,武汉·蔡甸区·沌口,17-30K·13薪,武汉盛势启创,汽车零部件,100-499人,未融资,3-5年,本科,
嵌入式开发工程师,武汉,15-25K,工珂,电子/半导体/集成电路,20-99人,不需要融资,1-3年,本科,五险一金，补充医疗保险，年终奖，带薪年假，节日福利，零食下午茶
研发工程师,武汉·洪山区·光谷,12-24K,微源卓越科技,信息安全,0-20人,天使轮,经验不限,本科,五险一金
c/c++软件工程师,武汉,20-21K,某大型知名船舶公司,船舶/航空/航天,10000人以上,未融资,3-5年,硕士,
C/C++软件开发工程师,武汉,20-40K,某知名咨询上市公司,咨询,1000-9999人,已上市,1-3年,本科,五险一金，节日福利，补充医疗保险，年终奖，定期体检，带薪年假，员工旅游，零食下午茶
软件开发工程师,武汉,15-25K,某知名汽车零部件公司,汽车零部件,1000-9999人,不需要融资,1-3年,本科,
C＋＋工程师,武汉·洪山区·街道口,15-20K·13薪,武汉珞珈众恒遥感...,移动互联网,20-99人,天使轮,1-3年,本科,生日福利，节日福利，五险一金，定期体检，员工旅游，团建聚餐，带薪年假，年终奖
智能开关嵌入式软件工程师,武汉,20-25K·14薪,某大型知名汽车生产上市公司,汽车生产,10000人以上,已上市,3-5年,本科,定期体检，年终奖，股票期权，员工旅游，节日福利，带薪年假，免费班车，包吃，通讯补贴，交通补助，五险一金，补充医疗保险
BIOS工程师,武汉·江夏区·金融港,25-45K·13薪,威盛上华科技有限公司,计算机软件,1000-9999人,不需要融资,经验不限,本科,零食下午茶，五险一金，团建聚餐，工龄奖，保底工资，生日福利，带薪年假，节日福利
C/C++工程师,武汉,20-30K,某大型信息安全公司,信息安全,100-499人,不需要融资,3-5年,本科,零食下午茶，定期体检，加班补助，节日福利，员工旅游，股票期权，通讯补贴，五险一金，餐补，带薪年假，年终奖，意外险
嵌入式软件开发工程师,武汉·汉阳区·七里庙,15-20K·14薪,鸿泉物联网,智能硬件,500-999人,已上市,3-5年,本科,员工旅游，零食下午茶，加班补助，五险一金，通讯补贴，股票期权，年终奖，节日福利，定期体检，带薪年假，餐补
BMS研发工程师（AUTOSA）,武汉·江夏区·光谷东,12-24K,光谷研发中心,新能源,20-99人,未融资,1-3年,硕士,
数据处理工程师,武汉,15-25K,某知名非盈利机构公司,非盈利机构,1000-9999人,未融资,经验不限,硕士,年终奖，购车优惠，五险一金，交通补助，定期体检，保密津贴，节日福利，餐补，带薪年假
嵌入式软件工程师,武汉,18-30K,某知名汽车零部件公司,汽车零部件,1000-9999人,未融资,3-5年,本科,年终奖，补充医疗保险，带薪年假，五险一金，员工旅游，节日福利，超长带薪假期
c语言研发工程师,武汉,20-40K·13薪,某大型信息安全公司,信息安全,100-499人,不需要融资,5-10年,本科,意外险，加班补助，定期体检，员工旅游，股票期权，带薪年假，年终奖，零食下午茶，五险一金，餐补，节日福利，通讯补贴
linux软件工程师-武汉东风 正式非外包,武汉,15-25K,某大型汽车生产公司,汽车生产,100-499人,未融资,5-10年,本科,定期体检，五险一金，交通补助，节日福利，通讯补贴，包吃，带薪年假，加班补助
嵌入式软件开发,武汉,20-30K,某500强上市公司,计算机软件,10000人以上,已上市,3-5年,本科,补充医疗保险，股票期权，定期体检，通讯补贴，五险一金，带薪年假，年终奖，餐补，交通补助，免息住房借款
C＋＋工程师,武汉,15-28K·13薪,某医疗设备公司,医疗设备/器械,20-99人,不需要融资,3-5年,本科,通讯补贴，带薪年假，生日福利，节日福利，年终奖，团建聚餐，交通补助，员工旅游，免费工装，五险一金，餐补，定期体检
软件后端开发工程师,武汉·江夏区·关山,10-15K·14薪,明捷科技,计算机软件,20-99人,不需要融资,1-3年,本科,年终奖，全勤奖，五险一金，周末双休，员工旅游，节日福利，带薪年假，加班补助
C/C++软件开发工程师,武汉·洪山区·鲁巷,11-18K,铁驰智能,智能硬件,20-99人,未融资,1-3年,本科,节日福利，股票期权，包吃，五险一金，定期体检，餐补
高级软件开发工程师,武汉·江夏区·藏龙岛,25-35K·13薪,思创易控Cetron,智能硬件,100-499人,B轮,5-10年,硕士,五险一金，股票期权，节日福利，零食下午茶，通讯补贴，年终奖，交通补助，定期体检
C/C++开发工程师,武汉·洪山区·鲁巷,15-30K,小鱼易连,互联网,500-999人,D轮及以上,3-5年,本科,定期体检，节日福利，年终奖，通讯补贴，带薪年假，零食下午茶，餐补，员工旅游，五险一金，交通补助，补充医疗保险
C/C++开发,武汉·江夏区·光谷东,12-22K·13薪,信华信,计算机软件,1000-9999人,未融资,1-3年,本科,五险一金，团建聚餐，补充医疗保险，节假日加班费，生日福利，带薪年假，股票期权，节日福利，加班补助，定期体检
软件高级工程师（服务器）,武汉,35-60K,某知名智能硬件上市公司,智能硬件,1000-9999人,已上市,经验不限,本科,生日福利，有无线网，餐补，节日福利，团建聚餐，通讯补贴，定期体检，带薪年假，五险一金，员工旅游，年终奖
Linux网络开发工程师,武汉·武昌区·水果湖,20-40K·15薪,华夏创新,互联网,100-499人,B轮,经验不限,本科,零食下午茶，餐补，节日福利，年终奖，交通补助，通讯补贴，带薪年假，五险一金
通用软件开发工程师,武汉·江岸区·永清,13-26K,华为,计算机软件,10000人以上,不需要融资,经验不限,学历不限,定期体检，零食下午茶，节日福利，五险一金，加班补助，员工旅游，餐补，股票期权，补充医疗保险，年终奖
软件开发工程师,武汉·洪山区·光谷,15-30K·14薪,青云,企业服务,500-999人,已上市,1-3年,本科,补充医疗保险，通讯补贴，五险一金，股票期权，定期体检，福利年假，带薪年假
C语言开发工程师,武汉·洪山区·关山,15-30K,武汉绿网,通信/网络设备,100-499人,B轮,5-10年,本科,五险一金，通讯补贴，餐补，节日福利，交通补助，定期体检，补充医疗保险，带薪年假，年终奖
项目经理,武汉·江夏区·光谷,10-15K·13薪,武汉电动汽车技术,移动互联网,20-99人,未融资,3-5年,本科,住房补贴，五险一金，全勤奖，定期体检，年终奖，节日福利，交通补助，带薪年假，餐补，员工旅游，股票期权
【德科精英招聘】高级软件开发工程师,武汉·江夏区·光谷东,12-24K·15薪,华为,计算机软件,10000人以上,不需要融资,经验不限,本科,员工旅游，年终奖，定期体检，补充医疗保险，加班补助，餐补，零食下午茶，节日福利，股票期权，五险一金
C＋＋工程师,武汉·汉阳区·王家湾,15-25K,武汉中领科技有限公司,互联网,0-20人,未融资,1-3年,本科,
显示驱动软件工程师,武汉,18-35K·15薪,某大型半导体公司,电子/半导体/集成电路,100-499人,未融资,3-5年,本科,五险一金，高温假，餐补，定期体检，节日福利
ONT软件开发工程师,武汉·洪山区·鲁巷,10-15K,感臻,智能硬件,100-499人,不需要融资,1-3年,本科,年终奖，零食下午茶，餐补，加班补助，带薪年假，节日福利，股票期权，五险一金
Android多媒体开发工程师,武汉·蔡甸区·江汉大学,20-40K·13薪,芯擎科技,电子/半导体/集成电路,100-499人,A轮,经验不限,硕士,带薪年假，五险一金，年终奖，补充医疗保险，定期体检，交通补助
C/C++软件开发工程师,武汉·洪山区·关山,11-18K,文网亿联,数据服务,100-499人,A轮,3-5年,本科,
嵌入式软件工程师,武汉,20-35K·14薪,某电子公司,电子/半导体/集成电路,20-99人,未融资,3-5年,本科,免费班车，带薪年假，全勤奖，零食下午茶，员工旅游，补充医疗保险，餐补，通讯补贴，五险一金，年终奖，包吃，节日福利，交通补助，住房补贴
C＋＋开发,武汉·江夏区·藏龙岛,10-11K,烽火通信,通信/网络设备,10000人以上,已上市,1-3年,本科,股票期权，五险一金，免费班车，包吃，补充医疗保险，定期体检，带薪年假，年终奖，餐补，节日福利
C/C++软件开发工程师,武汉·江夏区·光谷东,11-20K,软通动力,计算机软件,10000人以上,已上市,1-3年,本科,零食下午茶，生日福利，五险一金，通讯补贴，加班补助，团建活动，节日福利，带薪年假，交通补助，定期体检，免费班车，补充医疗保险
嵌入式 Linux C/C++工程师 -设备软件方向,武汉·江夏区·藏龙岛,11-22K·13薪,芯睿视科技,智能硬件,100-499人,不需要融资,经验不限,本科,节日福利，带薪年假，餐补，五险一金，交通补助，全勤奖，加班补助，员工旅游，零食下午茶，通讯补贴，定期体检，丰富的礼金，年终奖，补充医疗保险，超长年假
Java开发工程师（C/C++/python）,武汉·江夏区·光谷东,15-30K·14薪,华为技术有限公司,计算机软件,10000人以上,不需要融资,经验不限,本科,全勤奖，交通补助，餐补，免费班车，节日福利，员工旅游，年终奖，通讯补贴，补充医疗保险，住房补贴，股票期权，离职补偿，定期体检，零食下午茶，加班补助，带薪年假，五险一金
C/C++,武汉·洪山区·光谷,7-12K,骏泰达,智能硬件,100-499人,未融资,1-3年,本科,加班补助，带薪年假，员工旅游，节日福利，补充医疗保险，年终奖，餐补，定期体检
嵌入式软件开发（C/C++）,武汉·江夏区·流芳,12-23K·13薪,光庭,计算机软件,1000-9999人,已上市,1-3年,大专,加班补助，定期体检，餐补，交通补助，五险一金，节日福利，股票期权，零食下午茶，员工旅游，免费班车，带薪年假，专业培训
c/c++软件开发工程师,武汉·江岸区·后湖,8-12K,征原电气,机械设备/机电/重工,500-999人,不需要融资,1-3年,本科,加班补助，通讯补贴，年终奖，带薪年假，节日福利，五险
SYY312-C++研发工程师（武汉）,武汉·江夏区·藏龙岛,15-30K,长园深瑞,通信/网络设备,1000-9999人,未融资,1-3年,本科,定期体检，五险一金，加班补助，年终奖，餐补，带薪年假，通讯补贴，节日福利
应届生,武汉·江夏区·关山,3-4K,芯知软件,计算机软件,500-999人,未融资,1年以内,本科,节假日加班费，定期体检，年终奖，生日福利，零食下午茶，节日福利，法定节假日三薪，保底工资，员工旅游，五险一金，加班补助，夜班补助，带薪年假，股票期权，年度体检
C/C++开发工程师,武汉·武昌区·洪山广场,12-20K·16薪,天天讯通,计算机软件,20-99人,未融资,经验不限,本科,节日福利，股票期权，团建聚餐，带薪年假，零食下午茶，企业年金，定期体检，绩效奖金，五险一金，年终奖，节假日加班费
数据库内核研发工程师（C/C++）,武汉·江汉区·常青,20-40K·13薪,北京海量数据,数据服务,500-999人,已上市,3-5年,本科,员工旅游，带薪年假，零食下午茶，五险一金，定期体检，健身房，餐补，补充医疗保险，股票期权，节日福利
Linux C/C++开发工程师,武汉,8-13K·14薪,有点信息科技,计算机软件,20-99人,不需要融资,经验不限,本科,五险一金，节日福利，带薪年假，年终奖，员工旅游，定期体检，零食下午茶
C/ C++软件开发工程师,武汉·江岸区·竹叶山,15-25K,航宇伟创,智能硬件,20-99人,未融资,3-5年,本科,五险一金，加班补助，年终奖，带薪年假，节日福利
软件工程师（c/ C++）,武汉·江夏区·藏龙岛,10-15K·15薪,迈力特,通信/网络设备,100-499人,不需要融资,3-5年,本科,
iOS/C/C++开发工程师,武汉,7-12K,北京网动网络,移动互联网,100-499人,已上市,3-5年,本科,定期体检，交通补助，股票期权，餐补，带薪年假，加班补助，通讯补贴，节日福利，零食下午茶，五险一金，年终奖，员工旅游
高级软件开发C/C++/java/python/js/测试,武汉·江夏区·光谷东,15-25K·14薪,华为,计算机软件,10000人以上,不需要融资,经验不限,本科,五险一金，节日福利，零食下午茶，年终奖，定期体检，股票期权，补充医疗保险，餐补，加班补助，员工旅游
【中级/高级】C/C++软件工程师,武汉·江夏区·光谷,10-15K,七云网络,通信/网络设备,100-499人,A轮,3-5年,本科,员工旅游，五险一金，带薪年假，年终奖
C,武汉·东西湖区·吴家山,15-25K·13薪,曙光网络,计算机硬件,100-499人,不需要融资,3-5年,本科,免费班车，定期体检，五险一金，加班补助，补充医疗保险，股票期权，年终奖，员工旅游，零食下午茶，通讯补贴，带薪年假，节日福利，餐补
C,武汉·洪山区,15-30K,华为,计算机软件,10000人以上,不需要融资,5-10年,本科,员工旅游，零食下午茶，股票期权，节日福利，五险一金，补充医疗保险，加班补助，餐补，定期体检，年终奖
C/C++后台研发工程师,武汉·江夏区·光谷,20-35K·13薪,绿盟科技,信息安全,1000-9999人,已上市,经验不限,本科,餐补，节日福利，带薪年假，加班补助，补充医疗保险，五险一金，员工旅游，定期体检，年假递增，年终奖，通讯补贴，股票期权
高级C/C++软件工程师,武汉·江夏区·藏龙岛,18-30K,武汉天宸物探科技,仪器仪表/工业自动化,20-99人,未融资,3-5年,本科,节日福利，定期体检，五险一金，加班补助，年终奖，餐补，员工旅游
c/c++开发工程师,武汉·洪山区·光谷,11-20K·13薪,任子行,计算机软件,1000-9999人,已上市,1-3年,大专,五险一金
c开发工程师,武汉·东西湖区·吴家山,15-30K,中科曙光,互联网,1000-9999人,已上市,经验不限,本科,免费班车，补充医疗保险，加班补助，项目奖金，通讯补贴，包吃，交通补助，五险一金，定期体检，员工旅游，全勤奖，节日福利，带薪年假
软件开发工程师,武汉,10-15K·13薪,华中数控,智能硬件,1000-9999人,已上市,经验不限,本科,餐补，定期体检，免费班车，带薪年假，五险一金，节日福利，交通补助，年终奖
C/C++软件开发工程师,武汉·江夏区·光谷,12-18K·14薪,恒为,通信/网络设备,500-999人,不需要融资,3-5年,本科,交通补助，员工旅游，股票期权，年终奖，带薪年假，定期体检，节日福利，五险一金，餐补
C/C++开发工程师,武汉·江夏区·藏龙岛,15-25K·14薪,武汉虹信,通信/网络设备,1000-9999人,不需要融资,3-5年,本科,通讯补贴，交通补助，年终奖，定期体检，节日福利，补充医疗保险，五险一金，带薪年假，餐补
嵌入式软件开发,武汉,20-25K,某大型新能源公司,新能源,100-499人,未融资,经验不限,本科,
后端软件开发工程师（C/C++）,武汉·江夏区·光谷东,13-20K·14薪,噢易云计算,计算机软件,500-999人,B轮,3-5年,本科,五险一金，员工旅游，绩效奖金，带薪年假，交通补助，定期体检，生日福利，住房补贴，免费班车，零食下午茶，餐补，有无线网，通讯补贴，股票期权，节日福利，团建聚餐，年终奖
应用软件开发工程师,武汉·江夏区·光谷,15-20K·16薪,力德仪测,智能硬件,20-99人,未融资,3-5年,本科,全勤奖，加班补助，年终奖，定期体检，员工旅游，带薪年假，节日福利，五险一金
【HUD/前摄像头】软件项目经理,武汉,25-30K·14薪,某大型知名汽车生产上市公司,汽车生产,10000人以上,已上市,3-5年,本科,免费班车，股票期权，包吃，带薪年假，交通补助，五险一金，员工旅游，节日福利，通讯补贴，定期体检，补充医疗保险，年终奖
嵌入式软件工程师（应届毕生）,厦门·思明区·软件园,7-12K·14薪,慧翰科技,互联网,100-499人,不需要融资,1年以内,本科,免费班车，周末双休，加班补助，带薪年假，结婚礼金，团建聚餐，五险一金，生日福利，绩效奖金，年终奖，节日福利，生育礼金，餐补
C语言51单片机开发,厦门,8-13K,厦门德力信,通信/网络设备,20-99人,未融资,经验不限,学历不限,有无线网，底薪加提成，零食下午茶，加班补助，节日福利，全勤奖，年终奖，工龄奖，通讯补贴，带薪年假，法定节假日三薪，三高企业福利，股票期权，团建聚餐，节假日加班费，企业年金，绩效奖金，保底工资，补充医疗保险，五险一金
C＋＋开发,厦门·集美区·后溪,6-10K·13薪,海为科技,仪器仪表/工业自动化,100-499人,不需要融资,经验不限,本科,年终奖，生日礼品，节日福利，意外险，团建聚餐，免费健身房，生日福利，补充医疗保险，员工旅游，免费工装，羽毛球活动，零食下午茶，带薪年假，五险一金
C＋＋工程师,厦门·集美区·后溪,9-13K·14薪,科路德,智能硬件,20-99人,未融资,1-3年,本科,五险一金，带薪年假，零食下午茶，年终奖，餐补，全勤奖，员工旅游，股票期权，节日福利，住房补贴，定期体检
单片机助理工程师,厦门,6-8K·14薪,拓宝科技,电子/半导体/集成电路,1000-9999人,未融资,经验不限,本科,带薪年假，零食下午茶，免费班车，五险一金，补充医疗保险，年终奖，节日福利
软件开发工程师(Java/Python/C/C++),厦门,12-24K·14薪,华为,计算机软件,10000人以上,不需要融资,1-3年,本科,定期体检，员工旅游，加班补助，补充医疗保险，股票期权，节日福利，五险一金，餐补，年终奖，零食下午茶
图像处理算法工程师,厦门,20-35K·13薪,某大型汽车生产公司,汽车生产,100-499人,未融资,3-5年,本科,
3D设计师-C4D,厦门·思明区·观音山,13-14K,法本,计算机软件,10000人以上,已上市,3-5年,大专,带薪年假，全勤奖，五险一金，员工旅游，年终奖，加班补助，定期体检，零食下午茶，企业文化，节日福利
C工程师,厦门·湖里区·高崎,7-12K,华数信息,计算机软件,20-99人,未融资,3-5年,本科,节日福利，带薪年假，五险，年终奖，餐补，交通补助，零食下午茶，加班补助，住房补贴
C/C++开-音视频/SIP/VOIP云服务开发方向,厦门·湖里区·禾山,13-18K·13薪,狄耐克,互联网,1000-9999人,已上市,经验不限,本科,年终奖，全勤奖，定期体检，五险一金，带薪年假，员工旅游，餐补，节日福利，加班补助
期货量化交易助理,厦门·思明区·厦港,9-14K·13薪,宏源期货福建分公司,证券/期货,100-499人,未融资,经验不限,本科,
C＋＋开发,厦门·思明区·软件园,15-16K,厦门美亚亿安信息科技,计算机服务,100-499人,未融资,3-5年,本科,补充医疗保险，带薪年假，节日福利，五险一金，员工旅游，零食下午茶，加班补助，免费班车，年终奖，股票期权，定期体检
Unity3D程序/U3D程序（优秀应届生亦可）,厦门·湖里区·万达广场,11-22K·14薪,勇仕,游戏,100-499人,已上市,经验不限,本科,五险一金，员工旅游，定期体检，年终奖，节日福利，零食下午茶，补充医疗保险，带薪年假
软件工程师（C语言/单片机/接受应届）,厦门,6-10K,容大科技,电子/半导体/集成电路,500-999人,不需要融资,在校/应届,本科,零食下午茶，员工旅游，节日福利，年终奖，加班补助，生日福利，免费班车，五险一金，定期体检，团建聚餐，带薪年假
音频算法工程师,厦门·湖里区·塘边,8-13K·13薪,厦门美立声,医疗设备/器械,20-99人,不需要融资,经验不限,本科,员工旅游，加班补助，工龄奖，节日福利，团建聚餐，年终奖，生日福利，股票期权，餐补，五险一金
单片机【双休，办公环境5A】,厦门·集美区·灌口,12-18K,易宝软件,互联网,1000-9999人,未融资,1-3年,本科,六险一金，双休，夜班补助，餐补，加班补助，节假日加班费，法定节假日三薪，绩效奖金，企业年金，员工旅游，年终奖，带薪年假，零食下午茶，工龄奖，五险一金，定期体检，交通补助，节日福利，通讯补贴，补充医疗保险
C/C++软件程序员,厦门·思明区·火车站,10-15K·13薪,福睿鑫,电子商务,20-99人,未融资,1-3年,本科,
C语言助理工程师,厦门·湖里区·塘边,5-10K·13薪,顶尖电子,电子/半导体/集成电路,500-999人,不需要融资,经验不限,本科,餐补，生日福利，通讯补贴，高温补贴，带薪年假，全勤奖，团建聚餐，年终奖，加班补助，节日福利，节假日加班费，五险一金
地图数据验证和分析工程师,厦门·集美区·杏林,10-15K,星图安达,电子/半导体/集成电路,20-99人,未融资,经验不限,本科,
单片机开发工程师(J10119),厦门·集美区·灌口,10-15K·15薪,星纵物联,计算机软件,500-999人,未融资,1-3年,本科,带薪年假，绩效奖金，年终奖，五险一金，零食下午茶，员工旅游，半年奖
C/C++工程师（校招）,厦门·湖里区·禾山,8-13K·16薪,yealink,通信/网络设备,1000-9999人,已上市,经验不限,本科,餐补，效益奖金，股票期权，带薪年假，全勤奖，年终奖，节日福利，五险一金，绩效奖金，定期体检
C＋＋工程师,厦门,6-11K·13薪,厦门有迹科技,计算机软件,100-499人,不需要融资,经验不限,大专,定期体检，生日福利，工龄奖，全勤奖，员工旅游，团建聚餐，交通补助，节日福利，五险一金，股票期权，带薪年假，零食下午茶，有无线网
尊宝比萨招聘收银,厦门·湖里区·SM城市广场,5-6K,尊宝比萨,餐饮,1000-9999人,不需要融资,经验不限,初中及以下,全勤奖，包住，员工旅游，餐补，节日福利，带薪年假，高温补贴，工龄奖，生日福利，五险
产品企划(C6612),厦门·思明区·松柏,8-13K,欣维发,电子商务,100-499人,未融资,1-3年,本科,节日福利，定期体检，年终奖，落户，五险一金，带薪年假
茶百道饮品店茶艺师高薪5000+,厦门·思明区·瑞景,5-7K,厦门市思明区沐茶...,餐饮,0-20人,未融资,经验不限,中专/中技,
C 软件开发工程师,厦门·思明区·会展中心,9-14K,西安得安,通信/网络设备,100-499人,不需要融资,1-3年,本科,五险一金，年终奖，员工旅游，补充医疗保险，带薪年假，定期体检，节日福利
安卓逆向（应届生可接受）,厦门·集美区·杏林,4-8K,厦门巴掌互动,游戏,100-499人,不需要融资,经验不限,大专,员工旅游，节日福利，带薪年假，餐补，零食下午茶，全勤奖，五险一金，年终奖，股票期权
嵌入式开发（单片机）,厦门·集美区·灌口,12-18K·13薪,立林科技,智能硬件,1000-9999人,不需要融资,3-5年,本科,免费班车，带薪年假，五险一金，年终奖，加班补助，员工旅游，包吃，节日福利，定期体检
底薪5k+不加班+无业绩要求+五险,厦门·湖里区·万达广场,8-13K,叁鸿金服,投资/融资,100-499人,不需要融资,1年以内,初中及以下,全勤奖，交通补助，五险一金，年终奖，带薪年假，通讯补贴，节日福利，员工旅游，零食下午茶
C/C++研发工程师,厦门·集美区·后溪,8-13K·13薪,厦门天锐科技,信息安全,100-499人,已上市,1-3年,本科,定期体检，加班补助，全勤奖，通讯补贴，带薪年假，节日福利，年终奖，餐补，五险一金，员工旅游
人工智能框架研发工程师AI研发,厦门·集美区·侨英,25-40K·15薪,掌云科技,计算机软件,20-99人,未融资,3-5年,学历不限,
密室逃脱NPC演员,厦门·思明区·厦门大学,5-8K,迷之城堡文化传播,游戏,20-99人,未融资,经验不限,中专/中技,加班补助，五险一金，年终奖，全勤奖，餐补，住房补贴，每月店聚
嵌入式应用开发（加急）,厦门·集美区·杏林,11-20K,蓝斯股份,通信/网络设备,100-499人,已上市,3-5年,本科,全勤奖，意外险，五险一金，餐补，年终奖，定期体检，补充医疗保险，团建聚餐，高温补贴，带薪年假，交通补助，节日福利，生日福利
C＋＋工程师,厦门·思明区·软件园,7-12K·14薪,智业软件,医疗健康,1000-9999人,不需要融资,经验不限,本科,五险一金，年终奖，定期体检，节日福利，带薪年假
培训机构教务,厦门,6-8K,异色调,培训机构,100-499人,不需要融资,经验不限,学历不限,年终奖，餐补，通讯补贴，包吃，零食下午茶
C语言工程师,厦门·思明区·软件园,9-14K,斯坦道科学仪器,智能硬件,100-499人,未融资,1-3年,本科,五险一金，员工旅游，年终奖，定期体检，带薪年假，股票期权，节日福利
教师,厦门,5-10K,极客卓越科技,培训机构,500-999人,未融资,经验不限,本科,五险一金，加班补助，通讯补贴，全勤奖，交通补助，节日福利，带薪年假，员工旅游，年终奖
C++开发工程师（云美化方向）,厦门·同安区·后田海鲜船坞,15-30K·15薪,美图公司,互联网,1000-9999人,已上市,经验不限,本科,带薪年假，定期体检，交通补助，免费班车，年终奖，餐补，五险一金，节日福利，全勤奖
集团hc！重金招募资深U3D开发/主程（双休）,厦门·思明区·软件园,45-75K·14薪,杭州图灵时空科技,互联网,100-499人,未融资,3-5年,大专,五险一金
C＋＋工程师,厦门·思明区·观音山,12-20K,紫东花,计算机软件,0-20人,未融资,经验不限,大专,
单片机工程师,厦门·集美区·杏林,10-15K·13薪,安业,其他行业,20-99人,不需要融资,3-5年,本科,年终奖，生日福利，节日福利，交通补助，补充医疗保险，全勤奖，带薪年假，团建聚餐，员工旅游，餐补，五险一金，股票期权
区块链开发工程师,厦门·湖里区·塘边,12-20K,厦门中盾安信,互联网,100-499人,不需要融资,5-10年,本科,五险一金，带薪年假，年终奖，定期体检，餐补，节日福利，交通补助，通讯补贴
高级C/C++开发工程师,厦门·集美区·灌口,20-40K·13薪,硕橙（厦门）科技...,企业服务,100-499人,B轮,5-10年,本科,团建聚餐，生日福利，带薪年假，定期体检，员工旅游，年终奖，零食下午茶，全勤奖，加班补助，节日福利，股票期权，五险一金
视觉工程师,厦门·集美区·灌口,15-25K,思诺威,仪器仪表/工业自动化,20-99人,未融资,3-5年,本科,餐补，加班补助，补充医疗保险，带薪年假，员工旅游，节日福利，零食下午茶，年终奖
超声波算法--软件工程师,厦门·湖里区·SM城市广场,8-12K,上富电技,汽车零部件,500-999人,不需要融资,经验不限,本科,法定节假日三薪，包吃，加班补助，五险一金，节假日加班费，绩效奖金，工龄奖，通讯补贴，员工旅游，生日福利，保底工资，餐补，年终奖，有无线网，零食下午茶，夜班补助
研发专家（网络SDN）,厦门,50-80K,某大型银行公司,银行,100-499人,未融资,经验不限,本科,
软件开发工程师(嵌入式C++）,厦门·集美区·杏林,7-12K·13薪,路桥信息,计算机软件,500-999人,未融资,1-3年,本科,补充医疗保险，年终奖，定期体检，加班补助，五险一金，餐补，带薪年假，交通补助，节日福利，通讯补贴
